customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied
199310,31-03-2022,Female,31,Munster,Personal,TRUE,FALSE,5,5,5,5,5,,5,3,5,TRUE
277911,16-11-2022,Female,62,Leinster,Personal,FALSE,TRUE,1,1,1,4,2,,3,5,3,FALSE
107281,01-11-2022,Female,,Connacht,Personal,FALSE,FALSE,4,3,1,3,3,1,4,3,3,FALSE
208691,02-11-2022,Female,26,Leinster,Personal,TRUE,TRUE,3,3,3,2,3,5,,,3,FALSE
90174,18-04-2022,Female,44,Munster,Personal,TRUE,TRUE,3,3,3,3,1,4,3,4,1,FALSE
377213,14-02-2022,Female,,Munster,Personal,FALSE,FALSE,2,2,2,1,1,5,2,1,1,FALSE
315535,05-12-2022,Male,67,Munster,Business,TRUE,FALSE,1,1,3,2,5,,,2,2,TRUE
177395,29-05-2022,Female,61,Leinster,Business,FALSE,FALSE,3,3,5,4,4,5,5,5,3,TRUE
345660,19-05-2022,,33,Leinster,Personal,TRUE,FALSE,3,2,4,4,3,2,3,1,3,TRUE
8546,18-02-2021,Unspecified,39,Leinster,Personal,TRUE,FALSE,3,3,3,2,4,1,5,4,2,FALSE
132032,11-08-2021,Male,,Leinster,Personal,TRUE,TRUE,4,4,5,4,4,2,1,3,5,TRUE
265468,03-02-2022,m,59,Leinster,Business,FALSE,FALSE,2,3,4,4,5,5,3,5,3,TRUE
180418,22-11-2022,Female,34,,Business,TRUE,FALSE,5,5,5,4,4,3,1,3,4,TRUE
226893,12-09-2022,Male,46,Connacht,Personal,TRUE,TRUE,3,2,3,4,1,5,5,1,1,FALSE
41093,05-05-2021,Female,78,Leinster,Business,TRUE,FALSE,1,2,4,,1,1,1,1,2,FALSE
258766,13-09-2021,Female,,Leinster,Business,TRUE,FALSE,1,1,4,5,2,,1,2,4,TRUE
222083,07-12-2022,Female,33,Munster,Personal,TRUE,FALSE,2,2,2,4,1,1,2,4,,FALSE
83149,19-10-2021,Male,55,Leinster,Personal,TRUE,FALSE,5,5,5,2,5,4,4,,5,TRUE
216690,19-12-2021,Male,30,Leinster,Business,TRUE,FALSE,3,3,3,2,4,4,3,3,4,FALSE
332098,21-04-2022,Male,63,,Business,FALSE,FALSE,1,1,5,4,5,5,,,5,TRUE
90767,10-12-2022,Female,46,Munster,Personal,TRUE,FALSE,1,3,3,2,2,5,3,4,2,FALSE
200276,13-02-2021,Female,33,Ulster,Business,TRUE,FALSE,3,3,3,,2,,4,5,4,FALSE
376021,20-07-2022,Female,43,Leinster,Business,TRUE,FALSE,3,3,3,3,3,3,3,3,4,FALSE
362545,26-03-2022,Male,54,Munster,Personal,TRUE,FALSE,2,2,2,1,1,3,4,,1,FALSE
323059,26-06-2021,Male,50,Connacht,Business,TRUE,FALSE,3,2,4,5,5,4,5,5,,TRUE
199771,21-02-2022,Female,46,Leinster,Business,TRUE,FALSE,3,3,4,4,5,3,5,5,3,TRUE
388199,08-06-2021,Female,59,Connacht,Personal,TRUE,TRUE,4,2,3,3,1,3,3,3,4,FALSE
289137,30-04-2021,Male,61,Munster,Personal,FALSE,TRUE,3,2,5,3,4,5,5,5,3,FALSE
243676,21-09-2022,Male,,Munster,Personal,TRUE,TRUE,3,3,3,1,2,4,3,4,2,FALSE
99847,15-12-2021,Female,58,,Business,TRUE,FALSE,4,4,5,5,5,5,5,5,3,TRUE
321804,26-11-2022,,,Leinster,Business,TRUE,FALSE,2,4,3,4,4,1,5,2,4,TRUE
266600,14-02-2022,Male,47,,Business,TRUE,FALSE,2,2,2,2,4,1,4,3,4,FALSE
59524,14-07-2021,Female,32,Leinster,Business,TRUE,FALSE,1,1,1,2,2,4,2,5,4,FALSE
206953,15-09-2021,m,54,Ulster,Business,TRUE,FALSE,3,1,4,4,5,,5,5,,TRUE
16319,12-10-2022,Female,,Connacht,Business,TRUE,FALSE,4,4,5,4,4,3,4,4,5,TRUE
10847,02-07-2021,Female,34,Leinster,Business,TRUE,FALSE,4,4,4,4,4,,4,4,3,TRUE
225109,08-05-2021,Male,,,Business,TRUE,FALSE,4,4,4,5,2,,2,4,2,TRUE
306664,22-04-2022,,,Munster,Business,TRUE,TRUE,4,4,4,4,,5,4,4,5,FALSE
307012,28-02-2021,,37,,Business,TRUE,FALSE,3,5,3,3,3,4,3,3,3,FALSE
109248,30-10-2022,Female,42,Munster,Personal,TRUE,FALSE,4,5,4,4,4,1,1,2,4,TRUE
135243,25-05-2022,m,44,Leinster,Business,TRUE,FALSE,5,5,5,5,2,4,4,2,5,TRUE
353807,13-12-2022,Male,18,Leinster,Personal,TRUE,TRUE,5,5,5,2,,4,4,4,4,TRUE
180818,20-06-2021,Male,66,Leinster,Personal,TRUE,TRUE,3,3,2,3,4,4,4,1,4,FALSE
328736,19-09-2022,Male,66,Ulster,Business,FALSE,FALSE,2,2,4,3,4,4,4,3,4,TRUE
1226,04-04-2021,f,29,Leinster,Personal,TRUE,TRUE,3,1,3,4,5,4,4,5,,FALSE
206169,02-02-2021,Not specified,,Ulster,Business,TRUE,FALSE,5,5,5,5,4,4,1,4,2,TRUE
263053,15-12-2021,Not specified,,Connacht,Personal,TRUE,FALSE,4,1,5,5,2,,4,2,,TRUE
271573,09-04-2022,Male,29,Ulster,Personal,TRUE,TRUE,2,2,2,2,1,3,1,3,,FALSE
248865,01-04-2021,Male,41,Ulster,Business,FALSE,FALSE,2,2,,3,4,4,5,4,3,TRUE
226555,04-03-2022,Male,29,Leinster,Personal,TRUE,TRUE,3,3,3,3,1,3,4,2,4,FALSE
312346,24-09-2022,Female,39,Ulster,Personal,TRUE,TRUE,4,4,4,4,1,3,4,4,4,FALSE
270734,14-11-2022,,,Ulster,Business,FALSE,FALSE,2,4,3,1,2,2,2,2,4,FALSE
252671,29-05-2022,Female,33,Leinster,Business,TRUE,FALSE,5,5,5,1,4,3,4,4,,TRUE
387878,10-08-2022,Male,61,Munster,Business,TRUE,FALSE,1,1,5,4,4,4,4,4,,TRUE
184967,16-05-2021,Female,,Leinster,Business-Plus,FALSE,TRUE,3,3,3,4,5,,3,3,5,FALSE
124212,12-09-2021,Male,61,Leinster,Business,TRUE,FALSE,3,4,4,5,5,5,5,5,3,TRUE
41903,11-04-2022,Not specified,36,Ulster,Business,TRUE,TRUE,1,1,1,3,3,4,3,3,4,FALSE
104733,27-09-2021,Female,,Ulster,Personal,TRUE,TRUE,2,1,4,3,1,4,5,,2,FALSE
81808,05-06-2021,Male,53,Munster,Business,TRUE,FALSE,5,5,4,5,5,5,5,3,4,TRUE
2865,25-07-2022,Female,27,Munster,Personal,TRUE,FALSE,4,4,4,5,5,2,5,4,5,TRUE
219043,22-11-2021,Male,19,Leinster,Personal,TRUE,TRUE,4,4,4,2,3,1,4,4,4,FALSE
150000,13-10-2022,Female,42,Connacht,Personal,TRUE,FALSE,2,2,3,1,3,,5,5,1,FALSE
339285,12-09-2022,Male,34,Connacht,Business,FALSE,FALSE,2,5,2,2,2,1,4,4,2,FALSE
113503,31-10-2022,Female,26,Munster,Business-Plus,TRUE,TRUE,3,3,2,1,3,5,4,3,3,FALSE
329074,19-09-2022,Male,34,Leinster,Business,TRUE,FALSE,2,2,4,3,4,4,4,5,4,FALSE
185819,12-07-2021,m,20,,Business,TRUE,FALSE,3,3,3,3,2,2,4,3,3,FALSE
236965,31-07-2022,f,40,Ulster,Personal,TRUE,TRUE,3,2,2,4,4,3,1,5,4,FALSE
280628,05-12-2021,Female,49,Leinster,Business,FALSE,FALSE,3,2,5,3,3,1,3,3,,TRUE
278479,26-08-2021,Male,62,Leinster,Business,FALSE,FALSE,2,2,5,5,3,4,4,4,3,TRUE
86116,12-05-2021,Female,39,Connacht,Business,TRUE,FALSE,4,2,2,5,4,3,5,2,,TRUE
220244,13-07-2021,Female,24,Leinster,Personal,TRUE,FALSE,2,4,4,5,5,3,4,5,5,TRUE
307856,11-06-2022,Male,68,Munster,Business-Plus,TRUE,TRUE,3,3,3,1,2,1,5,4,1,FALSE
207631,16-01-2021,Female,58,Munster,Business,TRUE,FALSE,2,2,4,4,5,5,5,5,5,TRUE
174503,14-01-2022,Female,36,Leinster,Business,TRUE,FALSE,3,3,4,1,1,3,4,3,1,FALSE
43762,14-07-2022,Female,59,Munster,Business,TRUE,FALSE,1,2,2,2,1,3,1,2,3,FALSE
357234,20-01-2022,Male,,Leinster,Business,FALSE,FALSE,3,3,3,4,3,3,3,4,2,FALSE
61033,11-04-2021,Male,39,Leinster,Personal,TRUE,FALSE,3,1,1,3,1,4,3,4,4,FALSE
305524,14-12-2021,,35,Munster,Business,TRUE,FALSE,2,3,4,4,4,4,3,2,4,TRUE
307722,29-11-2021,,40,Munster,Business,TRUE,FALSE,3,5,5,3,,5,5,5,2,TRUE
188828,05-09-2022,Male,45,,Personal,TRUE,TRUE,1,2,3,3,3,1,4,4,4,FALSE
320728,11-06-2022,Female,31,Munster,Personal,TRUE,TRUE,1,1,1,1,2,3,1,4,2,FALSE
93443,03-05-2022,Male,,,Personal,TRUE,FALSE,2,2,2,,3,1,4,4,3,FALSE
109768,21-10-2021,Female,33,Leinster,Business,TRUE,FALSE,3,3,4,4,4,3,3,4,,TRUE
83941,02-04-2021,Male,60,Leinster,Personal,TRUE,TRUE,3,3,3,2,4,3,5,4,2,FALSE
86346,02-05-2021,Female,,Leinster,Personal,TRUE,TRUE,2,2,4,3,2,3,3,3,2,FALSE
334146,24-10-2021,Male,49,Munster,Business,TRUE,FALSE,4,3,4,2,5,5,5,,4,TRUE
333727,14-04-2021,,50,Munster,Business,TRUE,FALSE,3,3,4,2,3,4,4,4,3,TRUE
305619,06-01-2021,Male,,Leinster,Business,TRUE,FALSE,5,4,2,1,2,4,3,4,4,TRUE
121508,15-12-2022,Male,48,Munster,Personal,TRUE,FALSE,3,4,3,3,3,3,3,4,3,FALSE
245191,25-05-2021,Male,52,Leinster,Business,TRUE,FALSE,4,4,2,2,4,4,4,4,5,TRUE
209159,09-12-2021,Male,,,Personal,FALSE,FALSE,2,4,4,4,4,1,1,,2,FALSE
209314,30-09-2021,Male,61,Connacht,Business,TRUE,FALSE,3,2,4,4,3,,3,,2,FALSE
354022,12-02-2021,Male,41,Connacht,Personal,TRUE,TRUE,4,5,5,4,4,4,5,4,4,TRUE
260429,18-11-2022,,63,Leinster,Personal,TRUE,TRUE,5,2,1,3,5,,2,2,1,TRUE
370996,18-09-2021,Male,62,Leinster,Personal,FALSE,TRUE,2,1,1,4,2,2,1,,2,FALSE
7145,01-09-2022,Male,41,Leinster,Personal,FALSE,TRUE,4,5,5,4,4,4,5,3,,TRUE
240831,14-06-2022,f,33,Leinster,Business,TRUE,TRUE,1,1,1,2,2,1,2,4,2,FALSE
133339,20-11-2021,f,45,Leinster,Business,TRUE,FALSE,3,3,4,5,5,5,5,5,2,TRUE
292370,04-10-2022,f,27,Munster,Business,TRUE,FALSE,4,4,4,1,1,,4,2,1,TRUE
178970,19-08-2022,Male,,Connacht,Personal,TRUE,FALSE,3,3,3,5,5,3,4,4,,FALSE
123529,05-01-2022,f,67,Connacht,Business,TRUE,FALSE,3,2,4,3,3,3,3,4,1,FALSE
104473,30-11-2021,Female,32,Leinster,Personal,TRUE,TRUE,4,4,3,1,3,4,3,2,3,TRUE
142610,06-01-2021,Female,,Munster,Business,TRUE,FALSE,4,3,5,5,4,4,5,4,5,TRUE
323393,02-06-2021,Not specified,59,,Personal,TRUE,FALSE,4,4,4,4,4,2,3,,4,TRUE
213599,27-11-2021,m,67,Munster,Business,TRUE,FALSE,2,2,4,4,4,4,4,4,3,TRUE
95766,24-03-2021,m,21,,Personal,TRUE,TRUE,1,1,1,1,2,1,1,5,2,FALSE
261000,30-01-2022,Male,68,Munster,Personal,TRUE,TRUE,3,3,3,3,4,3,4,,3,FALSE
150019,10-05-2021,Male,45,Munster,Personal,TRUE,FALSE,1,1,1,4,1,1,4,1,1,FALSE
1518,02-06-2022,,36,Leinster,Business-Plus,TRUE,TRUE,3,3,4,2,3,2,5,5,,FALSE
30640,12-01-2022,Not specified,50,Munster,Personal,TRUE,TRUE,3,3,2,3,4,1,4,4,4,FALSE
193249,29-10-2021,Not specified,30,Munster,Business,TRUE,FALSE,5,3,5,1,1,3,2,2,3,TRUE
41064,30-07-2021,Female,38,Leinster,Personal,TRUE,TRUE,3,3,3,4,5,3,5,5,2,FALSE
83456,29-07-2021,Male,38,Connacht,Business,TRUE,FALSE,4,4,5,1,5,5,4,1,3,TRUE
332479,15-12-2021,Male,,Leinster,Business,FALSE,FALSE,2,,3,3,4,1,2,3,4,TRUE
29347,15-03-2021,m,37,Leinster,Business-Plus,TRUE,TRUE,1,2,2,1,,4,4,2,4,FALSE
133046,15-07-2021,Female,39,Leinster,Business,TRUE,FALSE,2,1,2,2,2,1,3,3,,FALSE
281483,20-02-2022,Female,48,Munster,Business,TRUE,FALSE,3,5,2,2,1,1,1,1,4,FALSE
94571,20-03-2022,Unspecified,24,Leinster,Personal,TRUE,FALSE,1,1,5,5,3,,1,2,5,TRUE
185561,05-01-2022,Not specified,61,Ulster,Personal,FALSE,TRUE,4,4,4,4,5,4,3,3,5,FALSE
234059,17-03-2022,Female,47,Leinster,Personal,TRUE,TRUE,4,4,4,2,4,,5,,3,TRUE
159166,23-11-2021,f,52,Leinster,Business-Plus,TRUE,FALSE,2,4,2,,2,1,4,3,4,FALSE
252888,09-03-2021,Male,57,Leinster,Business-Plus,TRUE,FALSE,2,4,2,2,2,4,3,3,2,FALSE
1119,27-09-2021,Male,18,,Personal,TRUE,TRUE,2,2,1,4,3,3,5,3,5,FALSE
283351,12-08-2022,Female,52,Munster,Business,TRUE,FALSE,2,2,2,4,1,1,4,4,1,FALSE
359672,24-07-2022,,57,Leinster,Business,TRUE,FALSE,1,4,1,5,5,5,5,5,3,TRUE
60392,09-07-2022,Female,,Ulster,Personal,TRUE,FALSE,2,2,2,1,,2,3,4,4,FALSE
123553,14-03-2021,Male,50,Leinster,Business,TRUE,FALSE,5,5,2,4,5,2,5,4,4,TRUE
112271,09-02-2022,Female,52,Munster,Personal,TRUE,TRUE,1,5,3,3,3,,2,2,2,FALSE
15922,18-01-2021,Male,36,Connacht,Business,TRUE,FALSE,2,3,2,2,2,2,4,4,2,FALSE
360638,03-07-2021,,31,Leinster,Personal,TRUE,FALSE,2,3,3,4,5,3,4,3,5,FALSE
63757,05-11-2021,Male,,Leinster,Business,TRUE,FALSE,2,2,4,3,2,2,2,2,,FALSE
50104,09-04-2022,Female,28,Leinster,Personal,TRUE,FALSE,3,3,3,5,5,4,1,3,5,FALSE
275510,05-08-2022,Female,,Leinster,Personal,TRUE,TRUE,2,2,2,1,2,2,3,5,2,FALSE
375632,15-12-2022,Not specified,36,Leinster,Business,TRUE,TRUE,2,2,2,1,2,1,3,1,2,FALSE
251980,23-06-2022,Not specified,,Munster,Business,TRUE,FALSE,1,1,1,4,4,,4,4,4,FALSE
92061,28-04-2021,Male,40,Munster,Business-Plus,TRUE,TRUE,2,2,2,3,3,3,1,3,1,FALSE
244101,02-10-2022,,46,,Business,TRUE,FALSE,4,1,5,5,4,1,4,4,3,TRUE
326431,16-03-2021,Male,26,Leinster,Personal,TRUE,FALSE,4,4,4,4,4,5,3,4,4,TRUE
196435,18-02-2022,,35,Munster,Business-Plus,TRUE,FALSE,2,2,2,3,2,3,3,3,5,FALSE
130049,19-07-2021,Male,57,Munster,Business,TRUE,FALSE,3,4,4,3,5,3,5,5,4,TRUE
139962,06-09-2022,Male,27,,Personal,TRUE,TRUE,1,1,2,1,2,5,1,1,2,FALSE
135320,17-07-2022,Male,,,Personal,TRUE,TRUE,2,3,2,4,5,3,4,4,5,FALSE
22962,07-04-2022,Female,53,Munster,Business,TRUE,FALSE,,2,1,1,3,2,2,2,4,TRUE
32289,01-09-2022,Female,46,Munster,Personal,TRUE,TRUE,2,3,3,,4,4,2,5,4,TRUE
21032,09-10-2021,Male,18,Leinster,Personal,TRUE,TRUE,3,5,,4,5,4,,4,,FALSE
210862,07-09-2021,Female,69,Munster,Personal,TRUE,TRUE,4,4,4,2,2,2,2,2,2,TRUE
35888,24-04-2022,Male,37,,Business,TRUE,FALSE,4,4,3,3,3,5,5,5,3,TRUE
376072,20-12-2022,Male,60,Munster,Personal,FALSE,FALSE,3,5,3,3,3,1,4,3,3,FALSE
229497,01-02-2021,,40,,Personal,TRUE,FALSE,2,2,2,2,2,3,3,2,,FALSE
194376,01-04-2022,Female,62,Leinster,Personal,TRUE,TRUE,2,2,3,3,4,4,4,5,4,FALSE
251343,30-04-2022,Male,,Leinster,Business,TRUE,FALSE,4,4,4,,2,4,3,3,,TRUE
72715,06-02-2022,Male,77,Ulster,Personal,TRUE,TRUE,4,4,1,4,5,,4,,5,FALSE
12056,10-09-2022,Female,63,,Personal,FALSE,TRUE,4,3,3,4,4,2,4,3,4,FALSE
191450,14-07-2021,Male,46,Connacht,Personal,TRUE,FALSE,2,5,2,3,3,3,3,4,3,FALSE
110061,10-04-2022,Female,,Munster,Business,TRUE,FALSE,1,1,4,3,1,1,4,1,1,FALSE
9517,14-09-2021,Male,61,Leinster,Personal,TRUE,TRUE,4,4,1,,1,4,,4,3,FALSE
282328,03-07-2021,m,,Ulster,Business,TRUE,FALSE,1,3,4,3,4,4,4,4,4,TRUE
338436,17-04-2021,Male,,Leinster,Business,TRUE,FALSE,3,2,3,3,3,4,3,4,3,FALSE
333328,14-01-2022,m,50,Ulster,Business,TRUE,FALSE,1,3,4,3,4,5,5,5,2,TRUE
66240,30-01-2021,Female,30,Leinster,Business,TRUE,FALSE,5,5,5,3,3,5,3,5,,TRUE
60129,18-05-2022,Female,,Ulster,Personal,FALSE,FALSE,4,2,2,2,3,2,3,2,2,FALSE
71081,21-03-2022,,28,Munster,Business,TRUE,FALSE,,4,4,4,4,3,4,4,,TRUE
169306,16-10-2021,Male,67,Munster,Business,TRUE,FALSE,3,3,5,2,3,3,3,3,3,TRUE
66552,12-02-2021,Female,43,Ulster,Personal,TRUE,FALSE,,2,5,4,,2,4,1,3,TRUE
67852,23-03-2022,,27,Munster,Business,TRUE,FALSE,4,3,4,4,4,,2,1,4,TRUE
71483,14-06-2022,Female,32,Connacht,Personal,TRUE,FALSE,4,1,4,1,4,2,3,3,4,FALSE
81857,01-06-2021,Female,32,Leinster,Personal,TRUE,TRUE,2,1,2,4,,3,2,2,5,FALSE
204104,06-04-2021,m,50,Connacht,Business,TRUE,FALSE,4,4,4,4,3,5,4,5,3,TRUE
95864,18-12-2021,Female,53,Connacht,Business,TRUE,FALSE,,4,2,3,2,2,2,2,5,TRUE
270604,19-07-2021,Male,35,Munster,Business,TRUE,FALSE,3,3,3,3,3,,3,3,3,FALSE
250189,19-09-2022,Not specified,75,Leinster,Personal,FALSE,TRUE,2,2,3,3,4,3,3,5,4,FALSE
332471,25-04-2021,Female,53,Munster,Business,FALSE,FALSE,2,,5,1,4,2,4,4,3,TRUE
217327,02-09-2021,Female,32,Munster,Business,TRUE,TRUE,3,3,3,3,4,3,,4,4,FALSE
293285,20-12-2022,Male,57,Connacht,Personal,TRUE,TRUE,1,1,4,3,1,4,2,,3,FALSE
131687,18-10-2021,Female,,Connacht,Business,TRUE,FALSE,3,2,3,5,5,1,3,1,1,FALSE
15740,10-09-2021,Female,44,Ulster,Business,TRUE,FALSE,2,1,4,2,1,3,3,1,2,FALSE
306086,26-10-2021,Male,64,Munster,Business,FALSE,FALSE,4,3,,1,4,3,4,2,3,FALSE
355752,04-05-2021,Male,71,Leinster,Personal,TRUE,TRUE,1,3,3,2,2,2,1,2,2,FALSE
195939,10-05-2021,Not specified,30,Leinster,Business,TRUE,FALSE,3,5,5,3,3,,4,4,3,TRUE
158054,21-05-2022,,64,Leinster,Business,TRUE,FALSE,5,5,5,5,4,4,4,4,1,TRUE
285289,01-02-2021,f,26,,Business,FALSE,FALSE,2,,3,5,5,4,4,3,1,TRUE
299598,01-08-2022,Male,64,Munster,Personal,TRUE,FALSE,,3,1,2,4,1,3,2,,FALSE
388163,13-10-2022,Female,69,Connacht,Personal,TRUE,TRUE,3,3,3,2,2,,2,4,2,FALSE
132428,28-06-2021,m,65,Leinster,Personal,TRUE,FALSE,4,2,5,3,1,4,4,4,4,TRUE
298270,01-04-2022,Not specified,59,Leinster,Personal,TRUE,FALSE,5,2,1,5,4,4,1,4,5,TRUE
346099,20-05-2022,Male,23,Leinster,Personal,TRUE,TRUE,1,1,3,2,4,5,3,1,3,FALSE
57642,25-10-2022,Female,27,Connacht,Business,TRUE,FALSE,3,2,3,3,3,4,4,,3,FALSE
255900,23-11-2022,Female,32,Leinster,Personal,TRUE,TRUE,3,3,3,1,2,3,2,1,2,FALSE
47846,14-06-2022,Male,52,Ulster,Business,TRUE,FALSE,1,4,3,2,5,2,4,5,1,TRUE
203417,13-10-2022,Female,31,Munster,Business,TRUE,FALSE,3,5,2,3,3,3,4,4,,FALSE
299245,14-08-2021,Female,52,Munster,Personal,TRUE,FALSE,2,4,2,2,2,3,1,4,2,FALSE
110165,09-03-2021,Male,35,Connacht,Business,TRUE,FALSE,3,3,,3,3,4,5,5,3,TRUE
175266,16-06-2021,Female,75,Leinster,Personal,TRUE,TRUE,1,1,2,4,5,5,2,1,2,FALSE
58358,07-10-2022,Female,33,Ulster,Business,TRUE,FALSE,1,4,1,4,1,1,3,4,1,FALSE
376983,14-06-2022,Male,63,Ulster,Personal,TRUE,TRUE,1,1,1,,3,4,4,5,3,FALSE
98309,23-09-2021,Not specified,51,Connacht,Business,TRUE,FALSE,3,2,1,2,3,3,3,1,1,FALSE
284181,21-06-2021,Female,28,Munster,Business,TRUE,FALSE,5,5,5,5,5,4,5,5,5,TRUE
169791,13-11-2022,f,59,Munster,Personal,TRUE,FALSE,4,4,4,1,2,2,3,4,2,FALSE
386902,11-12-2021,Male,49,Munster,Business,TRUE,FALSE,4,4,,4,1,5,4,5,1,TRUE
95767,04-09-2022,,52,Ulster,Business,FALSE,FALSE,3,3,3,3,1,3,3,3,4,FALSE
244067,05-05-2021,f,30,Leinster,Business,TRUE,TRUE,1,1,4,4,5,1,3,3,5,FALSE
336874,18-09-2021,Not specified,66,Munster,Business,FALSE,FALSE,1,1,3,3,1,1,2,1,4,FALSE
302563,03-08-2021,Male,56,,Business,TRUE,FALSE,1,1,5,4,4,4,4,4,3,TRUE
145771,27-02-2021,Female,53,Munster,Business,TRUE,FALSE,5,5,4,4,5,5,5,4,4,TRUE
256143,23-08-2021,Male,,Munster,Business,TRUE,TRUE,2,2,2,4,1,2,2,3,1,FALSE
28605,08-08-2021,Female,,Connacht,Personal,TRUE,TRUE,2,1,2,2,1,2,1,3,1,FALSE
196427,22-07-2022,Female,52,Leinster,Personal,TRUE,TRUE,3,3,3,4,5,1,3,3,5,FALSE
149223,05-05-2022,Male,35,Leinster,Business,TRUE,FALSE,2,2,4,4,4,2,2,1,4,TRUE
140312,23-09-2022,,36,Munster,Business,TRUE,FALSE,2,4,2,1,2,3,5,4,,FALSE
246341,25-09-2022,Female,50,Connacht,Business,TRUE,FALSE,2,4,4,4,1,4,4,3,5,TRUE
332150,02-12-2021,Male,39,Munster,Business,TRUE,FALSE,2,3,1,2,1,4,4,3,1,FALSE
143134,18-07-2021,Male,28,Connacht,Business,TRUE,FALSE,,2,4,4,4,4,4,4,4,TRUE
249831,05-05-2022,,51,Leinster,Personal,TRUE,FALSE,,4,4,4,2,,3,,4,FALSE
83703,30-09-2021,Male,57,Leinster,Personal,TRUE,TRUE,,4,5,3,4,3,3,,3,TRUE
149891,15-07-2022,,56,Leinster,Personal,FALSE,FALSE,4,1,4,3,4,4,2,4,2,FALSE
142324,15-04-2022,,57,Leinster,Personal,TRUE,FALSE,2,4,2,2,2,4,3,3,2,FALSE
350850,25-07-2021,f,33,Connacht,Personal,TRUE,TRUE,4,3,3,3,1,4,4,,1,FALSE
129343,01-02-2022,Female,73,Leinster,Business,FALSE,FALSE,2,1,4,4,4,5,2,5,2,TRUE
83320,13-05-2022,,40,Leinster,Personal,TRUE,FALSE,3,3,3,3,1,5,2,2,1,FALSE
375283,19-10-2021,Female,49,,Business,TRUE,FALSE,1,1,5,4,5,5,5,5,3,TRUE
311440,17-09-2021,Male,35,Ulster,Business,TRUE,FALSE,3,3,3,2,2,5,5,5,2,FALSE
47756,28-08-2021,Male,,Leinster,Business,TRUE,FALSE,2,4,4,4,2,2,,2,3,TRUE
285692,15-11-2021,Female,41,Munster,Personal,TRUE,FALSE,3,4,3,3,3,4,3,4,3,FALSE
126697,03-05-2021,,36,Munster,Business,TRUE,FALSE,1,2,1,1,1,,2,,1,FALSE
129464,15-07-2021,f,29,Munster,Personal,TRUE,FALSE,4,4,4,3,3,2,4,3,3,TRUE
74144,01-08-2022,Female,43,,Business,TRUE,FALSE,1,1,4,,1,5,5,5,1,TRUE
133697,10-05-2022,Female,58,Ulster,Business,TRUE,FALSE,3,3,2,2,5,4,5,5,1,TRUE
66174,25-05-2022,Female,35,,Personal,TRUE,FALSE,2,3,3,3,3,2,3,2,3,TRUE
351984,19-05-2021,Female,68,Munster,Personal,TRUE,FALSE,3,2,4,4,3,3,3,3,2,FALSE
41425,10-02-2022,f,,,Personal,TRUE,FALSE,1,5,1,1,1,1,1,1,1,TRUE
39597,07-06-2021,Female,43,Leinster,Business,TRUE,FALSE,2,2,2,2,1,,4,5,2,FALSE
204031,22-07-2021,m,53,Munster,Business,TRUE,FALSE,3,3,5,5,5,5,5,3,5,TRUE
214648,11-04-2022,Male,37,Munster,Business,TRUE,FALSE,1,2,4,4,4,3,5,5,4,TRUE
306066,17-12-2022,Not specified,48,Ulster,Business,TRUE,FALSE,2,2,4,3,3,4,3,,4,FALSE
302411,18-08-2021,,41,Leinster,Business,TRUE,FALSE,3,3,4,5,4,4,4,4,,TRUE
142403,17-09-2021,m,77,Connacht,Personal,TRUE,FALSE,4,3,1,1,1,1,1,1,2,FALSE
269661,09-09-2021,Unspecified,35,Leinster,Personal,TRUE,TRUE,2,2,2,1,4,1,3,,,FALSE
80418,29-01-2022,Female,23,,Personal,TRUE,FALSE,4,4,4,,1,1,,4,3,TRUE
32007,29-03-2022,Female,30,Munster,Personal,FALSE,TRUE,4,4,4,4,5,,5,5,5,FALSE
347550,23-11-2021,Male,62,Munster,Business,FALSE,FALSE,3,5,,4,5,5,5,5,,TRUE
225045,17-05-2022,,53,Leinster,Personal,TRUE,FALSE,4,2,4,4,4,1,2,3,4,TRUE
331080,07-01-2022,f,31,Ulster,Business,TRUE,FALSE,4,4,4,3,3,1,5,5,,TRUE
66726,17-04-2021,,60,Munster,Business-Plus,TRUE,TRUE,2,3,4,4,1,1,1,1,,FALSE
182310,09-02-2022,Male,36,Leinster,Personal,TRUE,FALSE,2,2,2,,3,1,2,3,3,FALSE
159947,29-01-2021,,56,Munster,Business,TRUE,FALSE,5,5,5,5,5,5,5,5,4,TRUE
4389,25-04-2021,Female,73,Connacht,Personal,TRUE,FALSE,1,1,,3,5,5,5,,5,TRUE
163235,15-06-2022,f,,Connacht,Business,TRUE,FALSE,3,2,1,3,1,4,4,2,3,FALSE
292034,24-03-2021,Male,58,Munster,Business,TRUE,FALSE,1,1,4,4,4,4,4,1,,TRUE
345629,25-09-2022,,66,Munster,Business,TRUE,FALSE,4,4,4,5,3,3,3,3,5,TRUE
131587,04-06-2021,Female,59,Munster,Business,TRUE,FALSE,1,3,1,3,2,2,2,2,3,FALSE
253872,04-11-2021,Male,,Leinster,Business,TRUE,FALSE,2,2,5,,4,,1,4,,TRUE
28864,19-04-2021,Male,36,,Personal,TRUE,FALSE,4,5,5,1,1,3,1,1,1,FALSE
